314,"{""0"": ""F"", ""1"": ""D"", ""2"": ""E"", ""3"": ""B"", ""4"": ""D"", ""5"": ""A"", ""6"": ""F"", ""7"": ""B"", ""8"": ""C"", ""9"": ""C"", ""10"": ""G"", ""11"": ""A""}"
326,"{""0"": ""G"", ""1"": ""E"", ""2"": ""C"", ""3"": ""A"", ""4"": ""F"", ""5"": ""F"", ""6"": ""B"", ""7"": ""A"", ""8"": ""B"", ""9"": ""B"", ""10"": ""E"", ""11"": ""D""}"
361,"{""0"": ""D"", ""1"": ""G"", ""2"": ""F"", ""3"": ""E"", ""4"": ""C"", ""5"": ""G"", ""6"": ""F"", ""7"": ""E"", ""8"": ""B"", ""9"": ""B"", ""10"": ""E"", ""11"": ""A""}"
337,"{""0"": ""D"", ""1"": ""A"", ""2"": ""B"", ""3"": ""D"", ""4"": ""F"", ""5"": ""C"", ""6"": ""G"", ""7"": ""D"", ""8"": ""G"", ""9"": ""G"", ""10"": ""B"", ""11"": ""F""}"
346,"{""0"": ""F"", ""1"": ""F"", ""2"": ""E"", ""3"": ""B"", ""4"": ""C"", ""5"": ""A"", ""6"": ""E"", ""7"": ""B"", ""8"": ""C"", ""9"": ""G"", ""10"": ""G"", ""11"": ""D""}"
298,"{""0"": ""G"", ""1"": ""A"", ""2"": ""D"", ""3"": ""B"", ""4"": ""C"", ""5"": ""A"", ""6"": ""E"", ""7"": ""E"", ""8"": ""C"", ""9"": ""D"", ""10"": ""D"", ""11"": ""A""}"
326,"{""0"": ""F"", ""1"": ""C"", ""2"": ""D"", ""3"": ""A"", ""4"": ""A"", ""5"": ""E"", ""6"": ""D"", ""7"": ""E"", ""8"": ""E"", ""9"": ""F"", ""10"": ""A"", ""11"": ""B""}"
330,"{""0"": ""B"", ""1"": ""B"", ""2"": ""A"", ""3"": ""D"", ""4"": ""G"", ""5"": ""B"", ""6"": ""E"", ""7"": ""C"", ""8"": ""G"", ""9"": ""E"", ""10"": ""C"", ""11"": ""G""}"
345,"{""0"": ""D"", ""1"": ""E"", ""2"": ""B"", ""3"": ""B"", ""4"": ""E"", ""5"": ""C"", ""6"": ""A"", ""7"": ""F"", ""8"": ""C"", ""9"": ""G"", ""10"": ""G"", ""11"": ""E""}"
361,"{""0"": ""C"", ""1"": ""B"", ""2"": ""G"", ""3"": ""F"", ""4"": ""F"", ""5"": ""B"", ""6"": ""G"", ""7"": ""F"", ""8"": ""E"", ""9"": ""C"", ""10"": ""F"", ""11"": ""A""}"
345,"{""0"": ""C"", ""1"": ""D"", ""2"": ""F"", ""3"": ""G"", ""4"": ""E"", ""5"": ""A"", ""6"": ""D"", ""7"": ""E"", ""8"": ""B"", ""9"": ""F"", ""10"": ""E"", ""11"": ""A""}"
350,"{""0"": ""F"", ""1"": ""F"", ""2"": ""G"", ""3"": ""A"", ""4"": ""D"", ""5"": ""D"", ""6"": ""F"", ""7"": ""B"", ""8"": ""C"", ""9"": ""E"", ""10"": ""E"", ""11"": ""D""}"
333,"{""0"": ""F"", ""1"": ""D"", ""2"": ""G"", ""3"": ""E"", ""4"": ""D"", ""5"": ""B"", ""6"": ""C"", ""7"": ""C"", ""8"": ""B"", ""9"": ""B"", ""10"": ""E"", ""11"": ""G""}"
316,"{""0"": ""D"", ""1"": ""F"", ""2"": ""E"", ""3"": ""C"", ""4"": ""A"", ""5"": ""E"", ""6"": ""D"", ""7"": ""D"", ""8"": ""A"", ""9"": ""G"", ""10"": ""C"", ""11"": ""B""}"
328,"{""0"": ""B"", ""1"": ""A"", ""2"": ""G"", ""3"": ""B"", ""4"": ""E"", ""5"": ""G"", ""6"": ""D"", ""7"": ""C"", ""8"": ""F"", ""9"": ""E"", ""10"": ""C"", ""11"": ""A""}"
332,"{""0"": ""E"", ""1"": ""G"", ""2"": ""D"", ""3"": ""D"", ""4"": ""B"", ""5"": ""E"", ""6"": ""G"", ""7"": ""C"", ""8"": ""C"", ""9"": ""A"", ""10"": ""C"", ""11"": ""E""}"
312,"{""0"": ""A"", ""1"": ""A"", ""2"": ""C"", ""3"": ""D"", ""4"": ""B"", ""5"": ""B"", ""6"": ""E"", ""7"": ""D"", ""8"": ""F"", ""9"": ""E"", ""10"": ""F"", ""11"": ""C""}"
344,"{""0"": ""G"", ""1"": ""A"", ""2"": ""C"", ""3"": ""E"", ""4"": ""E"", ""5"": ""C"", ""6"": ""F"", ""7"": ""B"", ""8"": ""B"", ""9"": ""F"", ""10"": ""E"", ""11"": ""D""}"
325,"{""0"": ""F"", ""1"": ""C"", ""2"": ""E"", ""3"": ""E"", ""4"": ""A"", ""5"": ""C"", ""6"": ""A"", ""7"": ""D"", ""8"": ""A"", ""9"": ""A"", ""10"": ""F"", ""11"": ""G""}"
379,"{""0"": ""B"", ""1"": ""A"", ""2"": ""G"", ""3"": ""G"", ""4"": ""D"", ""5"": ""E"", ""6"": ""F"", ""7"": ""C"", ""8"": ""E"", ""9"": ""F"", ""10"": ""G"", ""11"": ""E""}"
329,"{""0"": ""F"", ""1"": ""A"", ""2"": ""G"", ""3"": ""E"", ""4"": ""B"", ""5"": ""D"", ""6"": ""F"", ""7"": ""C"", ""8"": ""B"", ""9"": ""G"", ""10"": ""C"", ""11"": ""A""}"
298,"{""0"": ""D"", ""1"": ""F"", ""2"": ""A"", ""3"": ""G"", ""4"": ""G"", ""5"": ""A"", ""6"": ""B"", ""7"": ""B"", ""8"": ""C"", ""9"": ""A"", ""10"": ""C"", ""11"": ""D""}"
331,"{""0"": ""C"", ""1"": ""D"", ""2"": ""A"", ""3"": ""E"", ""4"": ""E"", ""5"": ""G"", ""6"": ""D"", ""7"": ""B"", ""8"": ""G"", ""9"": ""A"", ""10"": ""F"", ""11"": ""C""}"
333,"{""0"": ""D"", ""1"": ""D"", ""2"": ""A"", ""3"": ""C"", ""4"": ""B"", ""5"": ""E"", ""6"": ""B"", ""7"": ""E"", ""8"": ""G"", ""9"": ""G"", ""10"": ""E"", ""11"": ""D""}"
314,"{""0"": ""A"", ""1"": ""A"", ""2"": ""F"", ""3"": ""C"", ""4"": ""G"", ""5"": ""G"", ""6"": ""D"", ""7"": ""C"", ""8"": ""B"", ""9"": ""B"", ""10"": ""C"", ""11"": ""F""}"
333,"{""0"": ""C"", ""1"": ""B"", ""2"": ""A"", ""3"": ""G"", ""4"": ""B"", ""5"": ""F"", ""6"": ""E"", ""7"": ""D"", ""8"": ""D"", ""9"": ""C"", ""10"": ""G"", ""11"": ""F""}"
373,"{""0"": ""A"", ""1"": ""C"", ""2"": ""G"", ""3"": ""B"", ""4"": ""E"", ""5"": ""E"", ""6"": ""G"", ""7"": ""F"", ""8"": ""E"", ""9"": ""A"", ""10"": ""F"", ""11"": ""E""}"
292,"{""0"": ""C"", ""1"": ""E"", ""2"": ""G"", ""3"": ""A"", ""4"": ""A"", ""5"": ""B"", ""6"": ""C"", ""7"": ""B"", ""8"": ""B"", ""9"": ""D"", ""10"": ""A"", ""11"": ""E""}"
334,"{""0"": ""C"", ""1"": ""A"", ""2"": ""F"", ""3"": ""E"", ""4"": ""G"", ""5"": ""D"", ""6"": ""C"", ""7"": ""B"", ""8"": ""D"", ""9"": ""C"", ""10"": ""F"", ""11"": ""G""}"
328,"{""0"": ""C"", ""1"": ""F"", ""2"": ""B"", ""3"": ""B"", ""4"": ""A"", ""5"": ""E"", ""6"": ""G"", ""7"": ""G"", ""8"": ""E"", ""9"": ""C"", ""10"": ""D"", ""11"": ""A""}"
362,"{""0"": ""G"", ""1"": ""D"", ""2"": ""C"", ""3"": ""G"", ""4"": ""E"", ""5"": ""A"", ""6"": ""B"", ""7"": ""G"", ""8"": ""F"", ""9"": ""F"", ""10"": ""E"", ""11"": ""A""}"
297,"{""0"": ""B"", ""1"": ""B"", ""2"": ""A"", ""3"": ""A"", ""4"": ""D"", ""5"": ""D"", ""6"": ""C"", ""7"": ""C"", ""8"": ""E"", ""9"": ""F"", ""10"": ""B"", ""11"": ""G""}"
345,"{""0"": ""G"", ""1"": ""A"", ""2"": ""F"", ""3"": ""D"", ""4"": ""E"", ""5"": ""C"", ""6"": ""A"", ""7"": ""G"", ""8"": ""B"", ""9"": ""E"", ""10"": ""C"", ""11"": ""F""}"
361,"{""0"": ""G"", ""1"": ""F"", ""2"": ""A"", ""3"": ""E"", ""4"": ""E"", ""5"": ""G"", ""6"": ""C"", ""7"": ""G"", ""8"": ""B"", ""9"": ""D"", ""10"": ""E"", ""11"": ""A""}"
297,"{""0"": ""A"", ""1"": ""B"", ""2"": ""F"", ""3"": ""F"", ""4"": ""D"", ""5"": ""A"", ""6"": ""C"", ""7"": ""A"", ""8"": ""D"", ""9"": ""D"", ""10"": ""B"", ""11"": ""E""}"
325,"{""0"": ""C"", ""1"": ""C"", ""2"": ""B"", ""3"": ""B"", ""4"": ""E"", ""5"": ""F"", ""6"": ""A"", ""7"": ""F"", ""8"": ""E"", ""9"": ""A"", ""10"": ""E"", ""11"": ""D""}"
331,"{""0"": ""D"", ""1"": ""G"", ""2"": ""E"", ""3"": ""F"", ""4"": ""A"", ""5"": ""B"", ""6"": ""G"", ""7"": ""F"", ""8"": ""C"", ""9"": ""D"", ""10"": ""A"", ""11"": ""B""}"
363,"{""0"": ""C"", ""1"": ""F"", ""2"": ""D"", ""3"": ""G"", ""4"": ""E"", ""5"": ""F"", ""6"": ""A"", ""7"": ""E"", ""8"": ""E"", ""9"": ""D"", ""10"": ""F"", ""11"": ""B""}"
350,"{""0"": ""C"", ""1"": ""B"", ""2"": ""F"", ""3"": ""G"", ""4"": ""A"", ""5"": ""F"", ""6"": ""D"", ""7"": ""D"", ""8"": ""D"", ""9"": ""E"", ""10"": ""E"", ""11"": ""F""}"
367,"{""0"": ""C"", ""1"": ""E"", ""2"": ""G"", ""3"": ""A"", ""4"": ""F"", ""5"": ""F"", ""6"": ""C"", ""7"": ""D"", ""8"": ""F"", ""9"": ""F"", ""10"": ""D"", ""11"": ""G""}"
325,"{""0"": ""E"", ""1"": ""B"", ""2"": ""G"", ""3"": ""D"", ""4"": ""B"", ""5"": ""E"", ""6"": ""A"", ""7"": ""E"", ""8"": ""C"", ""9"": ""A"", ""10"": ""F"", ""11"": ""B""}"
330,"{""0"": ""D"", ""1"": ""B"", ""2"": ""A"", ""3"": ""D"", ""4"": ""B"", ""5"": ""B"", ""6"": ""C"", ""7"": ""G"", ""8"": ""E"", ""9"": ""F"", ""10"": ""F"", ""11"": ""E""}"
330,"{""0"": ""A"", ""1"": ""C"", ""2"": ""F"", ""3"": ""F"", ""4"": ""G"", ""5"": ""A"", ""6"": ""B"", ""7"": ""G"", ""8"": ""D"", ""9"": ""A"", ""10"": ""D"", ""11"": ""E""}"
328,"{""0"": ""G"", ""1"": ""G"", ""2"": ""C"", ""3"": ""D"", ""4"": ""B"", ""5"": ""A"", ""6"": ""F"", ""7"": ""A"", ""8"": ""F"", ""9"": ""F"", ""10"": ""A"", ""11"": ""B""}"
364,"{""0"": ""E"", ""1"": ""C"", ""2"": ""F"", ""3"": ""D"", ""4"": ""B"", ""5"": ""F"", ""6"": ""C"", ""7"": ""B"", ""8"": ""G"", ""9"": ""G"", ""10"": ""F"", ""11"": ""E""}"
301,"{""0"": ""A"", ""1"": ""E"", ""2"": ""C"", ""3"": ""D"", ""4"": ""B"", ""5"": ""C"", ""6"": ""F"", ""7"": ""D"", ""8"": ""B"", ""9"": ""G"", ""10"": ""D"", ""11"": ""B""}"
344,"{""0"": ""B"", ""1"": ""C"", ""2"": ""F"", ""3"": ""A"", ""4"": ""E"", ""5"": ""F"", ""6"": ""C"", ""7"": ""A"", ""8"": ""G"", ""9"": ""F"", ""10"": ""D"", ""11"": ""E""}"
292,"{""0"": ""A"", ""1"": ""E"", ""2"": ""C"", ""3"": ""A"", ""4"": ""B"", ""5"": ""B"", ""6"": ""D"", ""7"": ""B"", ""8"": ""B"", ""9"": ""G"", ""10"": ""B"", ""11"": ""E""}"
346,"{""0"": ""F"", ""1"": ""F"", ""2"": ""A"", ""3"": ""E"", ""4"": ""D"", ""5"": ""A"", ""6"": ""C"", ""7"": ""B"", ""8"": ""G"", ""9"": ""D"", ""10"": ""E"", ""11"": ""F""}"
327,"{""0"": ""E"", ""1"": ""A"", ""2"": ""C"", ""3"": ""E"", ""4"": ""B"", ""5"": ""A"", ""6"": ""F"", ""7"": ""B"", ""8"": ""G"", ""9"": ""G"", ""10"": ""B"", ""11"": ""D""}"
290,"{""0"": ""E"", ""1"": ""B"", ""2"": ""C"", ""3"": ""E"", ""4"": ""B"", ""5"": ""C"", ""6"": ""A"", ""7"": ""E"", ""8"": ""A"", ""9"": ""A"", ""10"": ""B"", ""11"": ""D""}"
352,"{""0"": ""G"", ""1"": ""F"", ""2"": ""B"", ""3"": ""A"", ""4"": ""D"", ""5"": ""B"", ""6"": ""D"", ""7"": ""G"", ""8"": ""E"", ""9"": ""D"", ""10"": ""G"", ""11"": ""F""}"
311,"{""0"": ""A"", ""1"": ""C"", ""2"": ""E"", ""3"": ""A"", ""4"": ""C"", ""5"": ""C"", ""6"": ""F"", ""7"": ""B"", ""8"": ""D"", ""9"": ""G"", ""10"": ""B"", ""11"": ""E""}"
332,"{""0"": ""F"", ""1"": ""G"", ""2"": ""A"", ""3"": ""A"", ""4"": ""G"", ""5"": ""D"", ""6"": ""E"", ""7"": ""D"", ""8"": ""D"", ""9"": ""F"", ""10"": ""A"", ""11"": ""B""}"
345,"{""0"": ""E"", ""1"": ""A"", ""2"": ""D"", ""3"": ""G"", ""4"": ""F"", ""5"": ""E"", ""6"": ""A"", ""7"": ""G"", ""8"": ""B"", ""9"": ""C"", ""10"": ""G"", ""11"": ""B""}"
360,"{""0"": ""E"", ""1"": ""G"", ""2"": ""F"", ""3"": ""B"", ""4"": ""C"", ""5"": ""D"", ""6"": ""A"", ""7"": ""E"", ""8"": ""A"", ""9"": ""F"", ""10"": ""E"", ""11"": ""G""}"
342,"{""0"": ""E"", ""1"": ""F"", ""2"": ""G"", ""3"": ""G"", ""4"": ""C"", ""5"": ""E"", ""6"": ""B"", ""7"": ""C"", ""8"": ""C"", ""9"": ""A"", ""10"": ""A"", ""11"": ""E""}"
333,"{""0"": ""C"", ""1"": ""E"", ""2"": ""G"", ""3"": ""B"", ""4"": ""D"", ""5"": ""F"", ""6"": ""C"", ""7"": ""B"", ""8"": ""D"", ""9"": ""C"", ""10"": ""E"", ""11"": ""F""}"
348,"{""0"": ""A"", ""1"": ""F"", ""2"": ""B"", ""3"": ""E"", ""4"": ""G"", ""5"": ""F"", ""6"": ""C"", ""7"": ""C"", ""8"": ""G"", ""9"": ""G"", ""10"": ""B"", ""11"": ""D""}"
311,"{""0"": ""B"", ""1"": ""F"", ""2"": ""C"", ""3"": ""A"", ""4"": ""A"", ""5"": ""B"", ""6"": ""G"", ""7"": ""A"", ""8"": ""G"", ""9"": ""G"", ""10"": ""A"", ""11"": ""D""}"
332,"{""0"": ""F"", ""1"": ""D"", ""2"": ""G"", ""3"": ""E"", ""4"": ""C"", ""5"": ""B"", ""6"": ""C"", ""7"": ""C"", ""8"": ""C"", ""9"": ""G"", ""10"": ""E"", ""11"": ""B""}"
313,"{""0"": ""B"", ""1"": ""D"", ""2"": ""A"", ""3"": ""F"", ""4"": ""D"", ""5"": ""A"", ""6"": ""C"", ""7"": ""G"", ""8"": ""C"", ""9"": ""E"", ""10"": ""E"", ""11"": ""B""}"
309,"{""0"": ""A"", ""1"": ""B"", ""2"": ""D"", ""3"": ""D"", ""4"": ""E"", ""5"": ""A"", ""6"": ""E"", ""7"": ""C"", ""8"": ""E"", ""9"": ""A"", ""10"": ""B"", ""11"": ""F""}"
342,"{""0"": ""E"", ""1"": ""G"", ""2"": ""A"", ""3"": ""A"", ""4"": ""F"", ""5"": ""B"", ""6"": ""E"", ""7"": ""F"", ""8"": ""B"", ""9"": ""D"", ""10"": ""F"", ""11"": ""B""}"
363,"{""0"": ""C"", ""1"": ""E"", ""2"": ""G"", ""3"": ""G"", ""4"": ""F"", ""5"": ""A"", ""6"": ""C"", ""7"": ""D"", ""8"": ""F"", ""9"": ""F"", ""10"": ""B"", ""11"": ""E""}"
348,"{""0"": ""C"", ""1"": ""G"", ""2"": ""E"", ""3"": ""C"", ""4"": ""F"", ""5"": ""E"", ""6"": ""A"", ""7"": ""C"", ""8"": ""D"", ""9"": ""D"", ""10"": ""F"", ""11"": ""E""}"
325,"{""0"": ""C"", ""1"": ""E"", ""2"": ""F"", ""3"": ""G"", ""4"": ""G"", ""5"": ""A"", ""6"": ""C"", ""7"": ""A"", ""8"": ""A"", ""9"": ""C"", ""10"": ""E"", ""11"": ""B""}"
311,"{""0"": ""F"", ""1"": ""G"", ""2"": ""B"", ""3"": ""F"", ""4"": ""C"", ""5"": ""E"", ""6"": ""B"", ""7"": ""D"", ""8"": ""A"", ""9"": ""B"", ""10"": ""A"", ""11"": ""C""}"
295,"{""0"": ""E"", ""1"": ""G"", ""2"": ""B"", ""3"": ""F"", ""4"": ""A"", ""5"": ""B"", ""6"": ""A"", ""7"": ""D"", ""8"": ""D"", ""9"": ""A"", ""10"": ""C"", ""11"": ""B""}"
350,"{""0"": ""A"", ""1"": ""A"", ""2"": ""C"", ""3"": ""E"", ""4"": ""G"", ""5"": ""D"", ""6"": ""G"", ""7"": ""F"", ""8"": ""F"", ""9"": ""G"", ""10"": ""C"", ""11"": ""D""}"
366,"{""0"": ""G"", ""1"": ""G"", ""2"": ""C"", ""3"": ""F"", ""4"": ""D"", ""5"": ""E"", ""6"": ""A"", ""7"": ""F"", ""8"": ""E"", ""9"": ""D"", ""10"": ""B"", ""11"": ""G""}"
329,"{""0"": ""E"", ""1"": ""G"", ""2"": ""A"", ""3"": ""E"", ""4"": ""G"", ""5"": ""D"", ""6"": ""A"", ""7"": ""D"", ""8"": ""B"", ""9"": ""A"", ""10"": ""G"", ""11"": ""B""}"
330,"{""0"": ""C"", ""1"": ""F"", ""2"": ""D"", ""3"": ""G"", ""4"": ""E"", ""5"": ""D"", ""6"": ""A"", ""7"": ""G"", ""8"": ""A"", ""9"": ""A"", ""10"": ""C"", ""11"": ""E""}"
336,"{""0"": ""D"", ""1"": ""C"", ""2"": ""F"", ""3"": ""F"", ""4"": ""G"", ""5"": ""A"", ""6"": ""G"", ""7"": ""D"", ""8"": ""E"", ""9"": ""B"", ""10"": ""D"", ""11"": ""C""}"
331,"{""0"": ""F"", ""1"": ""E"", ""2"": ""D"", ""3"": ""A"", ""4"": ""B"", ""5"": ""F"", ""6"": ""C"", ""7"": ""B"", ""8"": ""B"", ""9"": ""G"", ""10"": ""F"", ""11"": ""D""}"
276,"{""0"": ""B"", ""1"": ""E"", ""2"": ""A"", ""3"": ""A"", ""4"": ""D"", ""5"": ""B"", ""6"": ""C"", ""7"": ""C"", ""8"": ""C"", ""9"": ""B"", ""10"": ""B"", ""11"": ""E""}"
313,"{""0"": ""B"", ""1"": ""A"", ""2"": ""D"", ""3"": ""D"", ""4"": ""F"", ""5"": ""F"", ""6"": ""E"", ""7"": ""C"", ""8"": ""C"", ""9"": ""B"", ""10"": ""F"", ""11"": ""A""}"
319,"{""0"": ""D"", ""1"": ""C"", ""2"": ""B"", ""3"": ""D"", ""4"": ""G"", ""5"": ""E"", ""6"": ""C"", ""7"": ""F"", ""8"": ""G"", ""9"": ""A"", ""10"": ""D"", ""11"": ""B""}"
330,"{""0"": ""C"", ""1"": ""A"", ""2"": ""B"", ""3"": ""D"", ""4"": ""E"", ""5"": ""G"", ""6"": ""C"", ""7"": ""C"", ""8"": ""G"", ""9"": ""B"", ""10"": ""E"", ""11"": ""F""}"
346,"{""0"": ""A"", ""1"": ""B"", ""2"": ""G"", ""3"": ""C"", ""4"": ""E"", ""5"": ""F"", ""6"": ""G"", ""7"": ""D"", ""8"": ""F"", ""9"": ""A"", ""10"": ""C"", ""11"": ""F""}"
329,"{""0"": ""A"", ""1"": ""D"", ""2"": ""C"", ""3"": ""B"", ""4"": ""G"", ""5"": ""E"", ""6"": ""F"", ""7"": ""G"", ""8"": ""G"", ""9"": ""A"", ""10"": ""A"", ""11"": ""C""}"
329,"{""0"": ""C"", ""1"": ""C"", ""2"": ""G"", ""3"": ""G"", ""4"": ""B"", ""5"": ""B"", ""6"": ""E"", ""7"": ""B"", ""8"": ""F"", ""9"": ""E"", ""10"": ""A"", ""11"": ""D""}"
318,"{""0"": ""C"", ""1"": ""C"", ""2"": ""E"", ""3"": ""A"", ""4"": ""F"", ""5"": ""D"", ""6"": ""C"", ""7"": ""D"", ""8"": ""D"", ""9"": ""G"", ""10"": ""E"", ""11"": ""B""}"
294,"{""0"": ""F"", ""1"": ""B"", ""2"": ""D"", ""3"": ""C"", ""4"": ""C"", ""5"": ""G"", ""6"": ""B"", ""7"": ""C"", ""8"": ""A"", ""9"": ""A"", ""10"": ""A"", ""11"": ""E""}"
383,"{""0"": ""F"", ""1"": ""F"", ""2"": ""D"", ""3"": ""D"", ""4"": ""E"", ""5"": ""G"", ""6"": ""C"", ""7"": ""G"", ""8"": ""G"", ""9"": ""A"", ""10"": ""E"", ""11"": ""F""}"
336,"{""0"": ""G"", ""1"": ""G"", ""2"": ""A"", ""3"": ""A"", ""4"": ""D"", ""5"": ""C"", ""6"": ""G"", ""7"": ""F"", ""8"": ""D"", ""9"": ""D"", ""10"": ""E"", ""11"": ""C""}"
338,"{""0"": ""G"", ""1"": ""G"", ""2"": ""D"", ""3"": ""D"", ""4"": ""C"", ""5"": ""G"", ""6"": ""B"", ""7"": ""B"", ""8"": ""A"", ""9"": ""F"", ""10"": ""D"", ""11"": ""G""}"
332,"{""0"": ""F"", ""1"": ""C"", ""2"": ""G"", ""3"": ""E"", ""4"": ""A"", ""5"": ""C"", ""6"": ""F"", ""7"": ""D"", ""8"": ""D"", ""9"": ""B"", ""10"": ""A"", ""11"": ""G""}"
